dt,power_mw,GHI,Clearsky GHI,DHI,DNI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Wind Speed,da_power_mw,ha4_power_mw,hour,month,is_daytime,clearsky_ratio
2006-04-21 00:30:00,0.0,0,0,0,0,12.4,70.69,130.77,0,0.6000000000000001,0.0,0.0,0,4,0,0.0
2006-04-21 01:00:00,0.0,0,0,0,0,12.5,67.26,129.1,0,0.5,0.0,0.0,1,4,0,0.0
2006-04-21 01:30:00,0.0,0,0,0,0,12.5,67.26,126.55,6,0.5,0.0,0.0,1,4,0,0.0
2006-04-21 02:00:00,0.0,0,0,0,0,12.6,64.19,123.24,6,0.4,0.0,0.0,2,4,0,0.0
2006-04-21 02:30:00,0.0,0,0,0,0,12.6,64.19,119.29,6,0.5,0.0,0.0,2,4,0,0.0
2006-04-21 03:00:00,0.0,0,0,0,0,12.6,62.08,114.82,6,0.5,0.0,0.0,3,4,0,0.0
2006-04-21 03:30:00,0.0,0,0,0,0,12.4,62.9,109.95,7,0.5,0.0,0.0,3,4,0,0.0
2006-04-21 04:00:00,0.0,0,0,0,0,12.3,61.120000000000005,104.74,6,0.5,0.0,0.0,4,4,0,0.0
2006-04-21 04:30:00,0.0,0,0,0,0,12.3,61.120000000000005,99.29,7,0.6000000000000001,0.25,0.25,4,4,0,0.0
2006-04-21 05:00:00,0.0,0,0,0,0,12.2,60.46,93.64,7,0.6000000000000001,0.5,0.5,5,4,0,0.0
2006-04-21 05:30:00,0.15,18,20,18,1,12.7,58.51,87.60000000000001,7,0.5,8.6,8.6,5,4,1,0.9
2006-04-21 06:00:00,5.983333333333333,69,92,69,5,13.1,68.15,81.84,3,0.4,16.7,16.7,6,4,1,0.75
2006-04-21 06:30:00,18.983333333333334,146,190,128,73,13.9,64.7,75.9,8,0.3,27.5,28.9,6,4,1,0.7684210526315789
2006-04-21 07:00:00,22.166666666666668,242,297,173,203,14.6,67.64,69.91,8,0.3,38.3,41.1,7,4,1,0.8148148148148148
2006-04-21 07:30:00,44.43333333333334,328,403,246,187,15.6,63.440000000000005,63.9,3,0.4,48.9,53.5,7,4,1,0.8138957816377171
2006-04-21 08:00:00,40.65,325,511,295,57,16.7,49.14,57.93,4,0.4,59.5,65.9,8,4,1,0.6360078277886497
2006-04-21 08:30:00,48.48333333333333,553,610,226,532,17.400000000000002,47.02,52.05,7,0.6000000000000001,65.5,70.25,8,4,1,0.9065573770491804
2006-04-21 09:00:00,62.333333333333336,382,700,305,112,18.2,44.9,46.32,8,0.9,71.5,74.6,9,4,1,0.5457142857142857
2006-04-21 09:30:00,42.01666666666667,244,778,239,6,18.7,43.52,40.83,8,1.1,77.25,72.44999999999999,9,4,1,0.31362467866323906
2006-04-21 10:00:00,46.48333333333333,363,841,342,27,19.1,44.74,35.730000000000004,8,1.4,83.0,70.3,10,4,1,0.43162901307966706
2006-04-21 10:30:00,39.666666666666664,652,894,495,183,19.3,44.19,31.21,4,1.5,84.35,61.95,10,4,1,0.7293064876957495
2006-04-21 11:00:00,39.5,593,927,432,182,19.5,46.58,27.61,8,1.5,85.7,53.6,11,4,1,0.639697950377562
2006-04-21 11:30:00,23.983333333333334,787,948,361,471,19.6,46.29,25.31,8,1.5,86.9,48.5,11,4,1,0.830168776371308
2006-04-21 12:00:00,86.91666666666667,822,951,477,380,19.6,48.6,24.69,2,1.5,88.1,43.4,12,4,1,0.8643533123028391
2006-04-21 12:30:00,89.45,941,941,152,877,19.6,48.55,25.88,0,1.6,86.75,47.65,12,4,1,1.0
2006-04-21 13:00:00,94.11666666666667,904,904,174,831,19.700000000000003,49.56,28.65,0,1.7000000000000002,85.4,51.9,13,4,1,1.0
2006-04-21 13:30:00,90.05,859,859,171,817,19.4,50.49,32.58,0,1.8,77.2,60.5,13,4,1,1.0
2006-04-21 14:00:00,57.31666666666666,798,798,181,776,19.200000000000003,51.96,37.31,0,1.9,69.0,69.1,14,4,1,1.0
2006-04-21 14:30:00,44.300000000000004,728,728,175,751,18.7,53.6,42.56,1,1.9,51.65,59.3,14,4,1,1.0
2006-04-21 15:00:00,40.75,638,638,181,684,18.2,56.19,48.13,1,1.9,34.3,49.5,15,4,1,1.0
2006-04-21 15:30:00,35.96666666666667,488,549,282,349,17.5,58.71,53.92,8,1.8,17.299999999999997,33.95,15,4,1,0.8888888888888888
2006-04-21 16:00:00,33.38333333333333,338,446,270,135,16.7,63.73,59.83,8,1.6,0.3,18.4,16,4,1,0.757847533632287
2006-04-21 16:30:00,25.599999999999998,277,343,225,128,15.8,67.48,65.81,8,1.5,0.15,9.299999999999999,16,4,1,0.8075801749271136
2006-04-21 17:00:00,9.35,165,237,154,36,14.9,74.35000000000001,71.81,8,1.3,0.0,0.2,17,4,1,0.6962025316455697
2006-04-21 17:30:00,0.16666666666666666,115,140,111,16,14.1,78.36,77.78,7,1.2000000000000002,0.0,0.1,17,4,1,0.8214285714285714
2006-04-21 18:00:00,0.0,28,59,28,0,13.3,82.93,83.67,7,1.1,0.0,0.0,18,4,1,0.4745762711864407
2006-04-21 18:30:00,0.0,0,0,0,0,12.8,85.68,89.26,7,1.1,0.0,0.0,18,4,1,0.0
2006-04-21 19:00:00,0.0,0,0,0,0,12.4,85.10000000000001,95.39,7,1.1,0.0,0.0,19,4,0,0.0
2006-04-21 19:30:00,0.0,0,0,0,0,12.0,87.45,100.97,7,1.1,0.0,0.0,19,4,0,0.0
2006-04-21 20:00:00,0.0,0,0,0,0,11.6,85.74,106.33,7,1.2000000000000002,0.0,0.0,20,4,0,0.0
2006-04-21 20:30:00,0.0,0,0,0,0,11.2,88.03,111.42,7,1.1,0.0,0.0,20,4,0,0.0
2006-04-21 21:00:00,0.0,0,0,0,0,10.9,86.62,116.15,8,1.1,0.0,0.0,21,4,0,0.0
2006-04-21 21:30:00,0.0,0,0,0,0,10.6,88.36,120.43,8,1.1,0.0,0.0,21,4,0,0.0
2006-04-21 22:00:00,0.0,0,0,0,0,10.3,87.55,124.16,1,1.1,0.0,0.0,22,4,0,0.0
2006-04-21 22:30:00,0.0,0,0,0,0,10.0,89.32000000000001,127.21,7,1.1,0.0,0.0,22,4,0,0.0
2006-04-21 23:00:00,0.0,0,0,0,0,9.8,88.16,129.45,7,1.1,0.0,0.0,23,4,0,0.0
2006-04-21 23:30:00,0.0,0,0,0,0,9.6,89.35000000000001,130.78,7,1.1,0.0,0.0,23,4,0,0.0
2006-04-22 00:00:00,0.0,0,0,0,0,9.3,88.79,131.11,7,1.0,0.0,0.0,0,4,0,0.0
2006-04-22 00:30:00,0.0,0,0,0,0,9.0,90.6,130.42000000000002,7,1.0,0.0,0.0,0,4,0,0.0
2006-04-22 01:00:00,0.0,0,0,0,0,8.8,88.64,128.77,7,1.0,0.0,0.0,1,4,0,0.0
2006-04-22 01:30:00,0.0,0,0,0,0,8.5,90.46,126.22,1,1.0,0.0,0.0,1,4,0,0.0
2006-04-22 02:00:00,0.0,0,0,0,0,8.3,88.82000000000001,122.92,1,1.0,0.0,0.0,2,4,0,0.0
2006-04-22 02:30:00,0.0,0,0,0,0,8.1,90.03,118.98,4,0.9,0.0,0.0,2,4,0,0.0
2006-04-22 03:00:00,0.0,0,0,0,0,8.0,88.64,114.53,4,0.9,0.0,0.0,3,4,0,0.0
2006-04-22 03:30:00,0.0,0,0,0,0,7.9,89.24,109.67,4,0.8,0.0,0.0,3,4,0,0.0
2006-04-22 04:00:00,0.0,0,0,0,0,7.800000000000001,88.68,104.48,4,0.8,0.0,0.0,4,4,0,0.0
2006-04-22 04:30:00,0.0,0,0,0,0,7.800000000000001,88.68,99.03,4,0.7000000000000001,0.0,0.0,4,4,0,0.0
2006-04-22 05:00:00,0.0,0,0,0,0,7.800000000000001,87.62,93.39,4,0.6000000000000001,0.0,0.0,5,4,0,0.0
2006-04-22 05:30:00,0.0,8,23,8,0,8.1,85.86,87.36,4,0.7000000000000001,1.4,1.4,5,4,1,0.34782608695652173
2006-04-22 06:00:00,0.8333333333333334,5,98,5,0,8.4,84.77,81.60000000000001,4,0.7000000000000001,2.8,2.8,6,4,1,0.05102040816326531
2006-04-22 06:30:00,11.216666666666667,14,196,14,0,9.0,81.41,75.67,4,0.8,7.999999999999999,7.999999999999999,6,4,1,0.07142857142857142
2006-04-22 07:00:00,0.4666666666666666,15,304,15,0,9.5,78.37,69.67,4,0.9,13.2,13.2,7,4,1,0.049342105263157895
2006-04-22 07:30:00,8.383333333333333,21,413,21,0,10.5,73.39,63.67,4,1.1,8.05,11.299999999999999,7,4,1,0.05084745762711865
2006-04-22 08:00:00,3.433333333333333,33,519,33,0,11.4,67.08,57.7,4,1.3,2.9,9.4,8,4,1,0.06358381502890173
2006-04-22 08:30:00,6.6499999999999995,48,619,48,0,12.3,63.23,51.81,4,1.5,3.95,9.2,8,4,1,0.07754442649434572
2006-04-22 09:00:00,7.916666666666667,59,710,59,0,13.3,58.15,46.07,4,1.7000000000000002,5.0,9.0,9,4,1,0.08309859154929577
2006-04-22 09:30:00,7.316666666666666,61,788,61,0,13.7,56.66,40.57,4,1.8,6.0,9.35,9,4,1,0.07741116751269035
2006-04-22 10:00:00,13.133333333333333,116,851,116,0,14.1,56.16,35.44,4,1.9,7.0,9.7,10,4,1,0.136310223266745
2006-04-22 10:30:00,14.516666666666666,150,903,150,0,14.2,55.8,30.91,4,2.0,7.85,11.5,10,4,1,0.16611295681063123
2006-04-22 11:00:00,16.716666666666665,138,937,138,0,14.2,57.19,27.28,4,2.0,8.7,13.3,11,4,1,0.1472785485592316
2006-04-22 11:30:00,17.683333333333334,265,956,265,0,14.0,57.94,24.97,4,1.9,7.6499999999999995,14.55,11,4,1,0.27719665271966526
2006-04-22 12:00:00,24.95,169,959,169,0,13.9,59.41,24.35,4,1.9,6.6,15.8,12,4,1,0.1762252346193952
2006-04-22 12:30:00,29.03333333333333,126,948,126,0,13.7,60.25,25.57,4,1.8,5.3,17.55,12,4,1,0.13291139240506328
2006-04-22 13:00:00,23.2,120,911,120,0,13.5,61.81,28.37,4,1.7000000000000002,4.0,19.3,13,4,1,0.13172338090010977
2006-04-22 13:30:00,11.833333333333334,192,869,192,0,13.3,62.55,32.34,4,1.6,9.35,20.150000000000002,13,4,1,0.22094361334867663
2006-04-22 14:00:00,13.866666666666667,85,812,85,0,13.0,64.27,37.1,4,1.5,14.7,21.0,14,4,1,0.10467980295566502
2006-04-22 14:30:00,12.983333333333334,69,741,69,0,12.8,65.11,42.37,4,1.4,7.8,15.0,14,4,1,0.0931174089068826
2006-04-22 15:00:00,4.733333333333333,30,660,30,0,12.6,66.0,47.96,4,1.4,0.9,9.0,15,4,1,0.045454545454545456
2006-04-22 15:30:00,2.3666666666666667,30,566,30,0,12.3,67.31,53.76,4,1.4,0.5,6.8,15,4,1,0.053003533568904596
2006-04-22 16:00:00,1.3166666666666667,20,467,20,0,11.9,69.39,59.67,4,1.4,0.1,4.6,16,4,1,0.042826552462526764
2006-04-22 16:30:00,0.7833333333333333,28,362,28,0,11.4,71.71000000000001,65.65,4,1.2000000000000002,0.05,2.3,16,4,1,0.07734806629834254
2006-04-22 17:00:00,0.2833333333333333,11,257,11,0,10.9,75.99,71.65,4,1.1,0.0,0.0,17,4,1,0.042801556420233464
2006-04-22 17:30:00,0.016666666666666666,15,156,15,0,10.2,79.61,77.62,4,1.0,0.0,0.0,17,4,1,0.09615384615384616
2006-04-22 18:00:00,0.0,12,67,12,0,9.6,83.53,83.51,4,0.8,0.0,0.0,18,4,1,0.1791044776119403
2006-04-22 18:30:00,0.0,0,0,0,0,9.3,85.23,89.11,4,0.8,0.0,0.0,18,4,1,0.0
2006-04-22 19:00:00,0.0,0,0,0,0,9.1,84.74,95.22,4,0.8,0.0,0.0,19,4,0,0.0
2006-04-22 19:30:00,0.0,0,0,0,0,8.9,85.88,100.78,4,0.8,0.0,0.0,19,4,0,0.0
2006-04-22 20:00:00,0.0,0,0,0,0,8.8,85.72,106.13,4,0.8,0.0,0.0,20,4,0,0.0
2006-04-22 20:30:00,0.0,0,0,0,0,8.700000000000001,86.3,111.2,4,0.9,0.0,0.0,20,4,0,0.0
2006-04-22 21:00:00,0.0,0,0,0,0,8.6,86.56,115.91,4,0.9,0.0,0.0,21,4,0,0.0
2006-04-22 21:30:00,0.0,0,0,0,0,8.4,87.74,120.17,4,0.9,0.0,0.0,21,4,0,0.0
2006-04-22 22:00:00,0.0,0,0,0,0,8.3,88.11,123.88,4,0.9,0.0,0.0,22,4,0,0.0
2006-04-22 22:30:00,0.0,0,0,0,0,8.1,89.32000000000001,126.91,4,0.9,0.0,0.0,22,4,0,0.0
2006-04-22 23:00:00,0.0,0,0,0,0,7.9,89.46000000000001,129.14,4,0.9,0.0,0.0,23,4,0,0.0
2006-04-22 23:30:00,0.0,0,0,0,0,7.800000000000001,90.07000000000001,130.45,4,1.0,0.0,0.0,23,4,0,0.0
2006-04-23 00:00:00,0.0,0,0,0,0,7.6,90.0,130.77,4,1.0,0.0,0.0,0,4,0,0.0
2006-04-23 00:30:00,0.0,0,0,0,0,7.5,90.61,130.09,4,1.1,0.0,0.0,0,4,0,0.0
2006-04-23 01:00:00,0.0,0,0,0,0,7.5,89.94,128.43,4,1.1,0.0,0.0,1,4,0,0.0
2006-04-23 01:30:00,0.0,0,0,0,0,7.4,90.55,125.9,4,1.1,0.0,0.0,1,4,0,0.0
2006-04-23 02:00:00,0.0,0,0,0,0,7.4,90.12,122.61,4,1.1,0.0,0.0,2,4,0,0.0
2006-04-23 02:30:00,0.0,0,0,0,0,7.300000000000001,90.74,118.68,4,1.1,0.0,0.0,2,4,0,0.0
2006-04-23 03:00:00,0.0,0,0,0,0,7.2,90.63,114.24,4,1.1,0.0,0.0,3,4,0,0.0
2006-04-23 03:30:00,0.0,0,0,0,0,7.2,90.63,109.39,4,1.1,0.0,0.0,3,4,0,0.0
2006-04-23 04:00:00,0.0,0,0,0,0,7.1000000000000005,90.63,104.21,4,1.1,0.0,0.0,4,4,0,0.0
2006-04-23 04:30:00,0.0,0,0,0,0,7.1000000000000005,90.63,98.78,4,1.1,0.0,0.0,4,4,0,0.0
2006-04-23 05:00:00,0.0,0,0,0,0,7.1000000000000005,90.4,93.14,4,1.1,0.0,0.0,5,4,0,0.0
2006-04-23 05:30:00,0.016666666666666666,8,22,8,0,7.4,88.57000000000001,87.14,4,1.2000000000000002,2.0,2.0,5,4,1,0.36363636363636365
2006-04-23 06:00:00,0.9833333333333334,31,96,31,0,7.6,88.82000000000001,81.37,4,1.3,4.0,4.0,6,4,1,0.3229166666666667
2006-04-23 06:30:00,9.75,35,191,35,0,7.800000000000001,87.71000000000001,75.44,4,1.3,16.05,13.2,6,4,1,0.18324607329842932
2006-04-23 07:00:00,6.033333333333334,56,294,56,0,8.0,86.95,69.44,4,1.3,28.1,22.4,7,4,1,0.19047619047619047
2006-04-23 07:30:00,2.1166666666666667,22,399,22,0,8.3,85.2,63.440000000000005,4,1.4,23.6,18.799999999999997,7,4,1,0.05513784461152882
2006-04-23 08:00:00,12.816666666666668,91,503,91,0,8.6,83.07000000000001,57.46,4,1.4,19.1,15.2,8,4,1,0.18091451292246521
2006-04-23 08:30:00,19.216666666666665,44,601,44,0,9.0,80.86,51.57,4,1.4,12.3,13.25,8,4,1,0.07321131447587355
2006-04-23 09:00:00,26.416666666666668,103,690,103,0,9.4,77.9,45.82,4,1.4,5.5,11.3,9,4,1,0.1492753623188406
2006-04-23 09:30:00,25.566666666666666,168,768,168,0,9.6,76.94,40.3,4,1.4,6.65,19.700000000000003,9,4,1,0.21875
2006-04-23 10:00:00,25.7,184,816,184,0,9.9,74.65,35.160000000000004,4,1.3,7.8,28.1,10,4,1,0.22549019607843138
2006-04-23 10:30:00,39.583333333333336,176,868,176,0,10.2,73.17,30.61,4,1.3,7.75,28.55,10,4,1,0.20276497695852536
2006-04-23 11:00:00,19.583333333333332,171,910,171,0,10.5,71.61,26.96,4,1.2000000000000002,7.7,29.0,11,4,1,0.1879120879120879
2006-04-23 11:30:00,16.3,125,931,125,0,10.7,70.66,24.63,4,1.1,7.25,31.45,11,4,1,0.13426423200859292
2006-04-23 12:00:00,27.7,109,938,109,0,11.0,70.11,24.02,4,1.1,6.8,33.9,12,4,1,0.1162046908315565
2006-04-23 12:30:00,16.433333333333334,116,927,116,0,11.2,69.19,25.26,4,1.1,5.6,27.4,12,4,1,0.12513484358144553
2006-04-23 13:00:00,9.05,148,899,148,0,11.4,69.14,28.1,4,1.1,4.4,20.9,13,4,1,0.1646273637374861
2006-04-23 13:30:00,19.349999999999998,128,857,127,0,11.6,68.23,32.11,4,1.2000000000000002,10.350000000000001,15.95,13,4,1,0.14935822637106183
2006-04-23 14:00:00,16.333333333333332,147,801,147,0,11.7,68.7,36.89,4,1.2000000000000002,16.3,11.0,14,4,1,0.18352059925093633
2006-04-23 14:30:00,5.3999999999999995,163,731,163,0,11.7,68.7,42.18,4,1.3,8.350000000000001,11.3,14,4,1,0.22298221614227087
2006-04-23 15:00:00,5.8500000000000005,144,651,144,0,11.6,70.02,47.79,4,1.3,0.4,11.6,15,4,1,0.22119815668202766
2006-04-23 15:30:00,3.6999999999999997,160,560,160,0,11.4,70.95,53.59,4,1.2000000000000002,0.25,6.8,15,4,1,0.2857142857142857
2006-04-23 16:00:00,4.816666666666666,108,463,108,0,11.1,72.96000000000001,59.52,4,1.2000000000000002,0.1,2.0,16,4,1,0.23326133909287258
2006-04-23 16:30:00,11.783333333333333,77,359,77,0,10.7,74.92,65.5,4,1.1,0.05,1.0,16,4,1,0.21448467966573817
2006-04-23 17:00:00,2.35,27,257,27,0,10.3,78.19,71.5,4,1.0,0.0,0.0,17,4,1,0.10505836575875487
2006-04-23 17:30:00,0.21666666666666667,19,156,19,0,9.7,81.39,77.47,4,0.7000000000000001,0.0,0.0,17,4,1,0.12179487179487179
2006-04-23 18:00:00,0.0,38,69,38,1,9.1,85.29,83.35000000000001,7,0.5,0.0,0.0,18,4,1,0.5507246376811594
2006-04-23 18:30:00,0.0,3,8,3,0,8.9,86.54,88.96000000000001,4,0.5,0.0,0.0,18,4,1,0.375
2006-04-23 19:00:00,0.0,0,0,0,0,8.8,84.57000000000001,95.04,4,0.5,0.0,0.0,19,4,0,0.0
2006-04-23 19:30:00,0.0,0,0,0,0,8.6,85.71000000000001,100.6,4,0.5,0.0,0.0,19,4,0,0.0
2006-04-23 20:00:00,0.0,0,0,0,0,8.5,84.86,105.93,4,0.5,0.0,0.0,20,4,0,0.0
2006-04-23 20:30:00,0.0,0,0,0,0,8.4,85.44,110.98,4,0.5,0.0,0.0,20,4,0,0.0
2006-04-23 21:00:00,0.0,0,0,0,0,8.200000000000001,85.44,115.68,4,0.5,0.0,0.0,21,4,0,0.0
2006-04-23 21:30:00,0.0,0,0,0,0,8.1,86.02,119.92,4,0.6000000000000001,0.0,0.0,21,4,0,0.0
2006-04-23 22:00:00,0.0,0,0,0,0,8.0,85.78,123.61,4,0.6000000000000001,0.0,0.0,22,4,0,0.0
2006-04-23 22:30:00,0.0,0,0,0,0,7.9,86.36,126.62,4,0.6000000000000001,0.0,0.0,22,4,0,0.0
2006-04-23 23:00:00,0.0,0,0,0,0,7.800000000000001,86.78,128.83,4,0.6000000000000001,0.0,0.0,23,4,0,0.0
2006-04-23 23:30:00,0.0,0,0,0,0,7.800000000000001,86.68,130.13,4,0.6000000000000001,0.0,0.0,23,4,0,0.0
2006-04-24 00:00:00,0.0,0,0,0,0,7.800000000000001,87.05,130.44,1,0.6000000000000001,0.0,0.0,0,4,0,0.0
2006-04-24 00:30:00,0.0,0,0,0,0,7.800000000000001,87.05,129.75,1,0.6000000000000001,0.0,0.0,0,4,0,0.0
2006-04-24 01:00:00,0.0,0,0,0,0,7.800000000000001,87.57000000000001,128.1,1,0.6000000000000001,0.0,0.0,1,4,0,0.0
2006-04-24 01:30:00,0.0,0,0,0,0,7.800000000000001,87.57000000000001,125.58,1,0.6000000000000001,0.0,0.0,1,4,0,0.0
2006-04-24 02:00:00,0.0,0,0,0,0,7.7,88.02,122.3,1,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-24 02:30:00,0.0,0,0,0,0,7.7,88.11,118.39,4,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-24 03:00:00,0.0,0,0,0,0,7.6,88.41,113.96,4,0.7000000000000001,0.0,0.0,3,4,0,0.0
2006-04-24 03:30:00,0.0,0,0,0,0,7.5,89.01,109.12,4,0.6000000000000001,0.0,0.0,3,4,0,0.0
2006-04-24 04:00:00,0.0,0,0,0,0,7.4,88.96000000000001,103.95,4,0.6000000000000001,0.0,0.0,4,4,0,0.0
2006-04-24 04:30:00,0.0,0,0,0,0,7.4,88.96000000000001,98.53,4,0.6000000000000001,0.05,0.05,4,4,0,0.0
2006-04-24 05:00:00,0.0,0,0,0,0,7.300000000000001,89.02,92.9,4,0.5,0.1,0.1,5,4,0,0.0
2006-04-24 05:30:00,0.016666666666666666,13,29,13,0,8.0,84.88,86.91,4,0.7000000000000001,6.3,6.3,5,4,1,0.4482758620689655
2006-04-24 06:00:00,2.3333333333333335,36,107,36,0,8.700000000000001,86.63,81.14,4,0.8,12.5,12.5,6,4,1,0.3364485981308411
2006-04-24 06:30:00,11.316666666666668,53,207,53,0,9.6,81.55,75.21000000000001,4,0.9,18.45,11.45,6,4,1,0.2560386473429952
2006-04-24 07:00:00,17.783333333333335,156,316,153,7,10.6,77.59,69.22,4,1.0,24.4,10.4,7,4,1,0.4936708860759494
2006-04-24 07:30:00,27.583333333333332,35,424,35,0,11.6,72.63,63.22,3,1.1,13.5,34.35,7,4,1,0.08254716981132075
2006-04-24 08:00:00,35.166666666666664,375,530,315,111,12.7,65.36,57.24,3,1.2000000000000002,2.6,58.3,8,4,1,0.7075471698113207
2006-04-24 08:30:00,49.550000000000004,394,629,346,77,13.5,62.04,51.34,3,1.3,4.15,56.7,8,4,1,0.6263910969793323
2006-04-24 09:00:00,41.4,390,719,357,48,14.3,58.6,45.58,4,1.4,5.7,55.1,9,4,1,0.5424200278164116
2006-04-24 09:30:00,29.53333333333333,334,796,331,4,14.8,56.75,40.05,4,1.5,5.95,57.75,9,4,1,0.41959798994974873
2006-04-24 10:00:00,36.78333333333333,166,861,166,0,15.2,56.64,34.89,4,1.6,6.2,60.4,10,4,1,0.19279907084785133
2006-04-24 10:30:00,39.4,119,914,119,0,15.5,55.57,30.31,4,1.6,7.5,48.3,10,4,1,0.1301969365426696
2006-04-24 11:00:00,65.18333333333334,96,950,95,0,15.8,56.69,26.64,4,1.7000000000000002,8.8,36.2,11,4,1,0.10105263157894737
2006-04-24 11:30:00,49.51666666666667,76,972,76,0,15.9,56.33,24.3,4,1.7000000000000002,14.1,44.55,11,4,1,0.07818930041152264
2006-04-24 12:00:00,15.066666666666668,65,973,65,0,15.9,57.97,23.7,4,1.7000000000000002,19.4,52.9,12,4,1,0.06680369989722508
2006-04-24 12:30:00,14.75,72,962,72,0,15.9,57.97,24.96,4,1.6,36.7,44.05,12,4,1,0.07484407484407485
2006-04-24 13:00:00,14.533333333333333,86,927,86,0,15.9,59.28,27.83,4,1.6,54.0,35.2,13,4,1,0.09277238403451996
2006-04-24 13:30:00,14.183333333333335,140,885,140,0,15.8,59.66,31.87,4,1.5,42.15,23.55,13,4,1,0.15819209039548024
2006-04-24 14:00:00,14.15,172,827,172,0,15.8,60.6,36.69,4,1.5,30.3,11.9,14,4,1,0.2079806529625151
2006-04-24 14:30:00,13.133333333333333,330,756,327,5,15.6,61.370000000000005,42.0,3,1.4,26.349999999999998,10.15,14,4,1,0.4365079365079365
2006-04-24 15:00:00,21.116666666666667,562,674,371,282,15.4,62.41,47.62,2,1.4,22.4,8.4,15,4,1,0.8338278931750742
2006-04-24 15:30:00,34.35,477,581,333,242,15.0,64.03,53.43,2,1.3,15.899999999999999,6.95,15,4,1,0.8209982788296041
2006-04-24 16:00:00,30.983333333333334,375,481,295,156,14.7,65.64,59.36,3,1.3,9.4,5.5,16,4,1,0.7796257796257796
2006-04-24 16:30:00,24.383333333333336,84,376,84,0,14.1,68.22,65.35,3,1.1,4.75,2.85,16,4,1,0.22340425531914893
2006-04-24 17:00:00,12.1,65,269,65,0,13.5,72.8,71.35000000000001,3,0.9,0.1,0.2,17,4,1,0.241635687732342
2006-04-24 17:30:00,0.5333333333333333,165,165,71,428,12.6,77.19,77.31,1,0.7000000000000001,0.05,0.1,17,4,1,1.0
2006-04-24 18:00:00,0.0,73,73,45,242,11.7,82.46000000000001,83.2,0,0.5,0.0,0.0,18,4,1,1.0
2006-04-24 18:30:00,0.0,3,10,3,0,11.3,84.66,88.81,4,0.5,0.0,0.0,18,4,1,0.3
2006-04-24 19:00:00,0.0,0,0,0,0,10.9,83.25,94.87,3,0.5,0.0,0.0,19,4,0,0.0
2006-04-24 19:30:00,0.0,0,0,0,0,10.8,83.89,100.41,3,0.5,0.0,0.0,19,4,0,0.0
2006-04-24 20:00:00,0.0,0,0,0,0,10.6,83.57000000000001,105.73,3,0.5,0.0,0.0,20,4,0,0.0
2006-04-24 20:30:00,0.0,0,0,0,0,10.4,84.69,110.77,3,0.5,0.0,0.0,20,4,0,0.0
2006-04-24 21:00:00,0.0,0,0,0,0,10.2,83.96000000000001,115.44,3,0.6000000000000001,0.0,0.0,21,4,0,0.0
2006-04-24 21:30:00,0.0,0,0,0,0,9.9,85.66,119.67,4,0.6000000000000001,0.0,0.0,21,4,0,0.0
2006-04-24 22:00:00,0.0,0,0,0,0,9.6,85.37,123.34,4,0.6000000000000001,0.0,0.0,22,4,0,0.0
2006-04-24 22:30:00,0.0,0,0,0,0,9.5,85.94,126.33,3,0.6000000000000001,0.0,0.0,22,4,0,0.0
2006-04-24 23:00:00,0.0,0,0,0,0,9.3,84.63,128.52,0,0.6000000000000001,0.0,0.0,23,4,0,0.0
2006-04-24 23:30:00,0.0,0,0,0,0,9.3,84.63,129.81,0,0.6000000000000001,0.0,0.0,23,4,0,0.0
2006-04-25 00:00:00,0.0,0,0,0,0,9.2,82.84,130.11,0,0.6000000000000001,0.0,0.0,0,4,0,0.0
2006-04-25 00:30:00,0.0,0,0,0,0,9.1,83.4,129.42000000000002,0,0.6000000000000001,0.0,0.0,0,4,0,0.0
2006-04-25 01:00:00,0.0,0,0,0,0,9.1,81.97,127.77,0,0.5,0.0,0.0,1,4,0,0.0
2006-04-25 01:30:00,0.0,0,0,0,0,8.9,83.08,125.26,1,0.6000000000000001,0.0,0.0,1,4,0,0.0
2006-04-25 02:00:00,0.0,0,0,0,0,8.700000000000001,83.41,121.99,1,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-25 02:30:00,0.0,0,0,0,0,8.4,85.12,118.09,1,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-25 03:00:00,0.0,0,0,0,0,8.1,85.60000000000001,113.68,1,0.8,0.0,0.0,3,4,0,0.0
2006-04-25 03:30:00,0.0,0,0,0,0,7.9,86.77,108.85,0,0.8,0.0,0.0,3,4,0,0.0
2006-04-25 04:00:00,0.0,0,0,0,0,7.7,85.97,103.7,0,0.8,0.0,0.0,4,4,0,0.0
2006-04-25 04:30:00,0.0,0,0,0,0,7.800000000000001,85.39,98.28,0,0.8,0.1,0.1,4,4,0,0.0
2006-04-25 05:00:00,0.0,0,0,0,0,7.800000000000001,83.73,92.67,0,0.8,0.2,0.2,5,4,0,0.0
2006-04-25 05:30:00,0.15,30,30,24,99,9.0,77.2,86.69,0,0.6000000000000001,8.5,8.5,5,4,1,1.0
2006-04-25 06:00:00,5.05,48,108,48,0,10.1,81.17,80.92,3,0.5,16.8,16.8,6,4,1,0.4444444444444444
